date,city,temperature_C,wind_speed_km_h,solar_radiation_W_m2
2023-09-21 00:00:00,Bafoussam,34.18,12.75,223.57
2023-09-22 00:00:00,Bafoussam,32.64,2.89,256.77
2023-09-23 00:00:00,Bafoussam,27.96,5.56,712.07
2023-09-24 00:00:00,Bafoussam,30.74,9.71,780.63
2023-09-25 00:00:00,Bafoussam,24.33,17.41,792.23
2023-09-26 00:00:00,Bafoussam,29.97,7.5,226.15
2023-09-27 00:00:00,Bafoussam,24.46,8.85,188.96
2023-09-28 00:00:00,Bafoussam,25.02,5.04,822.26
2023-09-29 00:00:00,Bafoussam,33.26,15.46,258.59
2023-09-30 00:00:00,Bafoussam,20.68,2.31,300.81
2023-10-01 00:00:00,Bafoussam,29.98,7.08,527.69
2023-10-02 00:00:00,Bafoussam,24.22,2.53,940.52
2023-10-03 00:00:00,Bafoussam,33.35,9.63,460.78
2023-10-04 00:00:00,Bafoussam,34.31,5.57,966.2
2023-10-05 00:00:00,Bafoussam,33.76,13.03,200.47
2023-10-06 00:00:00,Bafoussam,33.65,2.04,215.58
2023-10-07 00:00:00,Bafoussam,30.16,8.13,803.02
2023-10-08 00:00:00,Bafoussam,24.39,13.66,927.35
2023-10-09 00:00:00,Bafoussam,25.11,11.51,316.18
2023-10-10 00:00:00,Bafoussam,26.21,18.32,801.9
2023-10-11 00:00:00,Bafoussam,24.22,5.38,378.52
2023-10-12 00:00:00,Bafoussam,27.87,10.52,258.95
2023-10-13 00:00:00,Bafoussam,23.4,8.26,738.33
2023-10-14 00:00:00,Bafoussam,29.9,18.91,101.1
2023-10-15 00:00:00,Bafoussam,34.66,8.52,857.43
2023-10-16 00:00:00,Bafoussam,23.15,1.47,402.82
2023-10-17 00:00:00,Bafoussam,33.37,16.14,663.58
2023-10-18 00:00:00,Bafoussam,20.58,7.28,868.75
2023-10-19 00:00:00,Bafoussam,31.35,10.17,255.08
2023-10-20 00:00:00,Bafoussam,34.85,4.6,667.71
2023-10-21 00:00:00,Bafoussam,29.12,2.6,484.68
2023-10-22 00:00:00,Bafoussam,34.61,11.81,932.76
2023-10-23 00:00:00,Bafoussam,30.51,12.21,166.93
2023-10-24 00:00:00,Bafoussam,29.25,17.33,752.23
2023-10-25 00:00:00,Bafoussam,25.25,10.01,637.41
2023-10-26 00:00:00,Bafoussam,26.53,18.79,543.17
2023-10-27 00:00:00,Bafoussam,30.27,18.7,901.51
2023-10-28 00:00:00,Bafoussam,23.96,13.76,543.85
2023-10-29 00:00:00,Bafoussam,21.79,17.53,693.52
2023-10-30 00:00:00,Bafoussam,24.22,15.58,770.64
2023-10-31 00:00:00,Bafoussam,23.25,6.69,993.61
2023-11-01 00:00:00,Bafoussam,29.03,4.78,414.02
2023-11-02 00:00:00,Bafoussam,34.06,16.01,223.06
2023-11-03 00:00:00,Bafoussam,34.84,11.85,667.7
2023-11-04 00:00:00,Bafoussam,23.27,10.38,563.67
2023-11-05 00:00:00,Bafoussam,20.96,7.86,822.68
2023-11-06 00:00:00,Bafoussam,22.91,14.44,823.11
2023-11-07 00:00:00,Bafoussam,33.82,5.27,206.36
2023-11-08 00:00:00,Bafoussam,34.68,16.77,270.51
2023-11-09 00:00:00,Bafoussam,23.65,8.54,427.99
2023-11-10 00:00:00,Bafoussam,30.09,19.57,912.1
2023-11-11 00:00:00,Bafoussam,22.43,5.52,699.39
2023-11-12 00:00:00,Bafoussam,26.56,11.71,522.99
2023-11-13 00:00:00,Bafoussam,29.65,8.08,127.26
2023-11-14 00:00:00,Bafoussam,32.13,14.93,241.12
2023-11-15 00:00:00,Bafoussam,32.3,16.08,604.14
2023-11-16 00:00:00,Bafoussam,21.71,6.96,970.65
2023-11-17 00:00:00,Bafoussam,23.21,6.55,750.85
2023-11-18 00:00:00,Bafoussam,21.74,4.28,680.09
2023-11-19 00:00:00,Bafoussam,26.21,5.63,809.18
2023-11-20 00:00:00,Bafoussam,26.49,17.16,311.05
2023-11-21 00:00:00,Bafoussam,31.48,4.29,662.33
2023-11-22 00:00:00,Bafoussam,30.34,15.15,314.35
2023-11-23 00:00:00,Bafoussam,23.6,7.03,826.7
2023-11-24 00:00:00,Bafoussam,25.99,1.58,975.13
2023-11-25 00:00:00,Bafoussam,22.78,11.07,519.84
2023-11-26 00:00:00,Bafoussam,29.11,2.15,491.67
2023-11-27 00:00:00,Bafoussam,24.85,8.53,993.88
2023-11-28 00:00:00,Bafoussam,30.52,7.81,143.36
2023-11-29 00:00:00,Bafoussam,33.67,10.51,548.64
2023-11-30 00:00:00,Bafoussam,21.51,5.55,327.44
2023-12-01 00:00:00,Bafoussam,32.55,4.37,663.46
2023-12-02 00:00:00,Bafoussam,23.5,14.63,971.24
2023-12-03 00:00:00,Bafoussam,21.7,2.09,366.33
2023-12-04 00:00:00,Bafoussam,29.37,16.81,333.19
2023-12-05 00:00:00,Bafoussam,22.56,10.96,179.19
2023-12-06 00:00:00,Bafoussam,27.51,3.51,724.63
2023-12-07 00:00:00,Bafoussam,33.55,8.88,247
2023-12-08 00:00:00,Bafoussam,28.74,18.94,538.08
2023-12-09 00:00:00,Bafoussam,34.2,2.82,940.82
2023-12-10 00:00:00,Bafoussam,24,1.73,801.54
2023-12-11 00:00:00,Bafoussam,21.39,2.31,189.65
2023-12-12 00:00:00,Bafoussam,24.28,17.91,105.54
2023-12-13 00:00:00,Bafoussam,30.6,3.21,197.04
2023-12-14 00:00:00,Bafoussam,27.41,2.07,413.2
2023-12-15 00:00:00,Bafoussam,29.75,19.96,303.79
2023-12-16 00:00:00,Bafoussam,33.28,1.96,548.54
2023-12-17 00:00:00,Bafoussam,30.27,3.12,976.32
2023-12-18 00:00:00,Bafoussam,26.33,17.96,346.96
2023-12-19 00:00:00,Bafoussam,31.69,10.88,444.77
2023-12-20 00:00:00,Bafoussam,31.37,6.4,880.58
2023-12-21 00:00:00,Bafoussam,30.39,2.81,980.02
2023-12-22 00:00:00,Bafoussam,26.49,2.65,176.82
2023-12-23 00:00:00,Bafoussam,33.75,1.16,144.5
2023-12-24 00:00:00,Bafoussam,25.02,14.72,653.41
2023-12-25 00:00:00,Bafoussam,29.32,11.36,962.78
2023-12-26 00:00:00,Bafoussam,30.27,7.4,771.04
2023-12-27 00:00:00,Bafoussam,32.39,12.47,493.26
2023-12-28 00:00:00,Bafoussam,31.55,17.18,150.28
2023-12-29 00:00:00,Bafoussam,21.93,5.51,954.35
2023-12-30 00:00:00,Bafoussam,22.55,10.32,314.69
2023-12-31 00:00:00,Bafoussam,24.71,17.33,290.26
2024-01-01 00:00:00,Bafoussam,32.46,11.73,394.83
2024-01-02 00:00:00,Bafoussam,31.35,11.11,508.43
2024-01-03 00:00:00,Bafoussam,29.79,10.85,397.27
2024-01-04 00:00:00,Bafoussam,28.85,1.35,917.94
2024-01-05 00:00:00,Bafoussam,32.77,19.52,336.96
2024-01-06 00:00:00,Bafoussam,25.48,0.93,310.28
2024-01-07 00:00:00,Bafoussam,20.08,11.25,325.35
2024-01-08 00:00:00,Bafoussam,25.91,6.7,309.77
2024-01-09 00:00:00,Bafoussam,30.16,17.56,776.22
2024-01-10 00:00:00,Bafoussam,33.72,11.16,588.95
2024-01-11 00:00:00,Bafoussam,29.97,13.2,175.5
2024-01-12 00:00:00,Bafoussam,25.83,16.18,402.9
2024-01-13 00:00:00,Bafoussam,20.43,0.33,949.39
2024-01-14 00:00:00,Bafoussam,34.75,6.75,353.89
2024-01-15 00:00:00,Bafoussam,30.34,9.99,142.8
2024-01-16 00:00:00,Bafoussam,34.25,2.26,348.4
2024-01-17 00:00:00,Bafoussam,25.23,11.96,160.3
2024-01-18 00:00:00,Bafoussam,27.89,11.73,745.38
2024-01-19 00:00:00,Bafoussam,24.15,13.82,506.41
2024-01-20 00:00:00,Bafoussam,29.36,4.83,266.89
2024-01-21 00:00:00,Bafoussam,33.2,6.88,965.88
2024-01-22 00:00:00,Bafoussam,34.86,4.83,674.35
2024-01-23 00:00:00,Bafoussam,30.57,10.27,466.73
2024-01-24 00:00:00,Bafoussam,25.66,5.72,645.46
2024-01-25 00:00:00,Bafoussam,33.74,1.42,273.49
2024-01-26 00:00:00,Bafoussam,25.2,13.76,263.23
2024-01-27 00:00:00,Bafoussam,22.81,19.26,263.2
2024-01-28 00:00:00,Bafoussam,28.3,4.67,199.78
2024-01-29 00:00:00,Bafoussam,29.7,6.04,575.22
2024-01-30 00:00:00,Bafoussam,24.28,11.21,226.1
2024-01-31 00:00:00,Bafoussam,24.58,16.43,733.41
2024-02-01 00:00:00,Bafoussam,28.48,8.12,375.38
2024-02-02 00:00:00,Bafoussam,23.51,10.39,291.53
2024-02-03 00:00:00,Bafoussam,23.51,14.62,189.23
2024-02-04 00:00:00,Bafoussam,23.21,16.14,346.04
2024-02-05 00:00:00,Bafoussam,29.4,15.36,631.7
2024-02-06 00:00:00,Bafoussam,33,4.43,958.09
2024-02-07 00:00:00,Bafoussam,27.65,2.2,919.19
2024-02-08 00:00:00,Bafoussam,31.8,10.18,556.41
2024-02-09 00:00:00,Bafoussam,29.84,9.36,124.35
2024-02-10 00:00:00,Bafoussam,28.24,17.25,691.87
2024-02-11 00:00:00,Bafoussam,34.07,13.25,841.85
2024-02-12 00:00:00,Bafoussam,22.14,8.61,346.53
2024-02-13 00:00:00,Bafoussam,20.37,7.19,581.54
2024-02-14 00:00:00,Bafoussam,21.65,17.21,239.37
2024-02-15 00:00:00,Bafoussam,27.08,6.94,460.16
2024-02-16 00:00:00,Bafoussam,26.81,8.9,806.84
2024-02-17 00:00:00,Bafoussam,32.35,4.22,690.91
2024-02-18 00:00:00,Bafoussam,28.7,8.7,682.81
2024-02-19 00:00:00,Bafoussam,26.08,8.68,875.82
2024-02-20 00:00:00,Bafoussam,31.07,14.53,575.89
2024-02-21 00:00:00,Bafoussam,29.75,18.7,663.61
2024-02-22 00:00:00,Bafoussam,29.41,11.48,250.94
2024-02-23 00:00:00,Bafoussam,34.49,16.93,713.77
2024-02-24 00:00:00,Bafoussam,27.01,18.11,116.44
2024-02-25 00:00:00,Bafoussam,26.1,14.91,742.6
2024-02-26 00:00:00,Bafoussam,34.53,16.28,530.08
2024-02-27 00:00:00,Bafoussam,34.13,12.81,410.96
2024-02-28 00:00:00,Bafoussam,24.74,1.27,570.46
2024-02-29 00:00:00,Bafoussam,32.39,10.26,140.13
2024-03-01 00:00:00,Bafoussam,31.63,5.51,776.4
2024-03-02 00:00:00,Bafoussam,32.56,0.9,196.46
2024-03-03 00:00:00,Bafoussam,20.43,14.86,755.96
2024-03-04 00:00:00,Bafoussam,34.64,2.69,994.86
2024-03-05 00:00:00,Bafoussam,22.83,2.7,764.48
2024-03-06 00:00:00,Bafoussam,31.3,5.63,835.21
2024-03-07 00:00:00,Bafoussam,31.1,19.73,993.46
2024-03-08 00:00:00,Bafoussam,24.46,5.13,988.61
2024-03-09 00:00:00,Bafoussam,23.62,19.54,220.57
2024-03-10 00:00:00,Bafoussam,24.1,8.96,747.87
2024-03-11 00:00:00,Bafoussam,30,14.25,563.37
2024-03-12 00:00:00,Bafoussam,26.01,6.06,770.18
2024-03-13 00:00:00,Bafoussam,31.64,1.32,739.45
2024-03-14 00:00:00,Bafoussam,30.13,13.1,230.13
2024-03-15 00:00:00,Bafoussam,26.92,16.53,293.44
2024-03-16 00:00:00,Bafoussam,26.78,4.09,279.49
2024-03-17 00:00:00,Bafoussam,23.83,10.06,254.87
2024-03-18 00:00:00,Bafoussam,34.35,2.28,169.02
2024-03-19 00:00:00,Bafoussam,30.4,1.56,581.3
2024-03-20 00:00:00,Bafoussam,34.42,6.69,118.57
2024-03-21 00:00:00,Bafoussam,28.28,12.46,399.6
2024-03-22 00:00:00,Bafoussam,21.57,8.41,381.93
2024-03-23 00:00:00,Bafoussam,26.54,10.72,767.42
2024-03-24 00:00:00,Bafoussam,27.72,10.04,571.71
2024-03-25 00:00:00,Bafoussam,29.77,4.13,696.85
2024-03-26 00:00:00,Bafoussam,30.41,9.1,566.04
2024-03-27 00:00:00,Bafoussam,34.09,16.06,698.57
2024-03-28 00:00:00,Bafoussam,30.98,2.9,324.62
2024-03-29 00:00:00,Bafoussam,29.27,6.15,537.66
2024-03-30 00:00:00,Bafoussam,26.15,3.94,507.77
2024-03-31 00:00:00,Bafoussam,20.08,2.79,755.03
2024-04-01 00:00:00,Bafoussam,27.45,16.04,929.46
2024-04-02 00:00:00,Bafoussam,29.79,1.35,171.3
2024-04-03 00:00:00,Bafoussam,32.75,17.61,159.72
2024-04-04 00:00:00,Bafoussam,23.55,4.17,153.26
2024-04-05 00:00:00,Bafoussam,25.16,0.06,273.31
2024-04-06 00:00:00,Bafoussam,25.83,11.51,207.2
2024-04-07 00:00:00,Bafoussam,31.16,15.9,302.81
2024-04-08 00:00:00,Bafoussam,26.21,10.36,177.28
2024-04-09 00:00:00,Bafoussam,20.7,11.44,787.81
2024-04-10 00:00:00,Bafoussam,31.39,14.08,955.52
2024-04-11 00:00:00,Bafoussam,34.29,17.76,606.71
2024-04-12 00:00:00,Bafoussam,31.14,9.61,283.05
2024-04-13 00:00:00,Bafoussam,27.22,3.58,417.3
2024-04-14 00:00:00,Bafoussam,20.16,3.54,742.36
2024-04-15 00:00:00,Bafoussam,33.28,4.02,408.29
2024-04-16 00:00:00,Bafoussam,22.45,13.66,673.7
2024-04-17 00:00:00,Bafoussam,34.42,14.23,507.46
2024-04-18 00:00:00,Bafoussam,34.52,19.67,202.35
2024-04-19 00:00:00,Bafoussam,21.11,10.96,312.63
2024-04-20 00:00:00,Bafoussam,27.46,2.44,147.74
2024-04-21 00:00:00,Bafoussam,29.44,7.73,903.44
2024-04-22 00:00:00,Bafoussam,31.37,12.25,774.82
2024-04-23 00:00:00,Bafoussam,24.58,18.24,153.9
2024-04-24 00:00:00,Bafoussam,25.04,3.54,343.67
2024-04-25 00:00:00,Bafoussam,24.89,6.27,428.82
2024-04-26 00:00:00,Bafoussam,34.44,17.78,575.45
2024-04-27 00:00:00,Bafoussam,23.98,6.03,435.89
2024-04-28 00:00:00,Bafoussam,21.14,7.83,323.35
2024-04-29 00:00:00,Bafoussam,21.67,12.24,705.53
2024-04-30 00:00:00,Bafoussam,23.51,1.76,740.89
2024-05-01 00:00:00,Bafoussam,20.93,11.29,306.69
2024-05-02 00:00:00,Bafoussam,21.08,10.54,497.83
2024-05-03 00:00:00,Bafoussam,30.61,5.23,650.21
2024-05-04 00:00:00,Bafoussam,24.15,3.28,148.44
2024-05-05 00:00:00,Bafoussam,21.75,11.9,304.18
2024-05-06 00:00:00,Bafoussam,27.18,8.08,803.67
2024-05-07 00:00:00,Bafoussam,33.3,15.46,684.88
2024-05-08 00:00:00,Bafoussam,23.57,2.56,701.03
2024-05-09 00:00:00,Bafoussam,31.8,4.12,618.8
2024-05-10 00:00:00,Bafoussam,23.45,11.67,214.34
2024-05-11 00:00:00,Bafoussam,31.7,1.85,691.06
2024-05-12 00:00:00,Bafoussam,21.57,19.75,651.23
2024-05-13 00:00:00,Bafoussam,29.84,5.97,901.47
2024-05-14 00:00:00,Bafoussam,32.05,6.54,458.85
2024-05-15 00:00:00,Bafoussam,25.33,17.2,537.51
2024-05-16 00:00:00,Bafoussam,20.1,2.74,766.59
2024-05-17 00:00:00,Bafoussam,20.31,18.66,721.65
2024-05-18 00:00:00,Bafoussam,20.46,17.84,677.29
2024-05-19 00:00:00,Bafoussam,33.12,18.42,322.96
2024-05-20 00:00:00,Bafoussam,27.1,18.17,218.45
2024-05-21 00:00:00,Bafoussam,27.2,15.5,630.05
2024-05-22 00:00:00,Bafoussam,32.88,1.38,197.68
2024-05-23 00:00:00,Bafoussam,33.04,11.27,102.26
2024-05-24 00:00:00,Bafoussam,21.01,0.28,960.69
2024-05-25 00:00:00,Bafoussam,32.96,14.86,343.86
2024-05-26 00:00:00,Bafoussam,33.57,19.45,266.11
2024-05-27 00:00:00,Bafoussam,29.97,7.02,428.31
2024-05-28 00:00:00,Bafoussam,22.47,19.91,976.43
2024-05-29 00:00:00,Bafoussam,25.25,18.03,196.05
2024-05-30 00:00:00,Bafoussam,20.49,4.42,674.36
2024-05-31 00:00:00,Bafoussam,21.37,2.32,175.65
2024-06-01 00:00:00,Bafoussam,33.96,13.41,729.76
2024-06-02 00:00:00,Bafoussam,32.07,10.82,761.77
2024-06-03 00:00:00,Bafoussam,25.1,11.6,365.57
2024-06-04 00:00:00,Bafoussam,21.52,7.38,799.26
2024-06-05 00:00:00,Bafoussam,31.26,15.54,165.47
2024-06-06 00:00:00,Bafoussam,24.16,12.86,926.13
2024-06-07 00:00:00,Bafoussam,21.12,2.97,610.39
2024-06-08 00:00:00,Bafoussam,26.81,6.79,347.19
2024-06-09 00:00:00,Bafoussam,31.89,6.27,821.73
2024-06-10 00:00:00,Bafoussam,27.39,11.69,124.2
2024-06-11 00:00:00,Bafoussam,28.89,17.72,111.6
2024-06-12 00:00:00,Bafoussam,25.75,19.27,593.28
2024-06-13 00:00:00,Bafoussam,33.02,8.35,599.39
2024-06-14 00:00:00,Bafoussam,22.64,1.95,770.31
2024-06-15 00:00:00,Bafoussam,26.97,18.29,744.13
2024-06-16 00:00:00,Bafoussam,32.35,15.13,911.99
2024-06-17 00:00:00,Bafoussam,28.47,6.22,764.17
2024-06-18 00:00:00,Bafoussam,26.06,19.75,100.32
2024-06-19 00:00:00,Bafoussam,29.54,11.59,358.22
2024-06-20 00:00:00,Bafoussam,28.66,5.42,675.51
2024-06-21 00:00:00,Bafoussam,25.3,16.29,681.19
2024-06-22 00:00:00,Bafoussam,31.58,11.3,210.58
2024-06-23 00:00:00,Bafoussam,23.02,12.76,383.82
2024-06-24 00:00:00,Bafoussam,30.86,17.7,659.87
2024-06-25 00:00:00,Bafoussam,25.86,11.78,685
2024-06-26 00:00:00,Bafoussam,25.79,19.8,793.74
2024-06-27 00:00:00,Bafoussam,24.67,17.62,303.38
2024-06-28 00:00:00,Bafoussam,22.3,0.61,100.31
2024-06-29 00:00:00,Bafoussam,27.41,17.35,631.95
2024-06-30 00:00:00,Bafoussam,23.15,14.77,183.54
2024-07-01 00:00:00,Bafoussam,20.89,14.86,377.14
2024-07-02 00:00:00,Bafoussam,26.39,7.17,929.78
2024-07-03 00:00:00,Bafoussam,27.95,14.74,733.4
2024-07-04 00:00:00,Bafoussam,28.75,2.3,141.31
2024-07-05 00:00:00,Bafoussam,30.46,14.62,116.43
2024-07-06 00:00:00,Bafoussam,23.92,5.65,524.06
2024-07-07 00:00:00,Bafoussam,33.64,15.76,868.53
2024-07-08 00:00:00,Bafoussam,24.81,8.83,479.78
2024-07-09 00:00:00,Bafoussam,22.92,1.25,739.43
2024-07-10 00:00:00,Bafoussam,29.4,1.39,139
2024-07-11 00:00:00,Bafoussam,30.46,14.65,608.47
2024-07-12 00:00:00,Bafoussam,32.42,12.77,529.28
2024-07-13 00:00:00,Bafoussam,32.65,4.62,718.47
2024-07-14 00:00:00,Bafoussam,22.48,11.73,572.13
2024-07-15 00:00:00,Bafoussam,27.88,13.61,939.97
2024-07-16 00:00:00,Bafoussam,34.36,9.53,767.75
2024-07-17 00:00:00,Bafoussam,34.91,5.51,818.67
2024-07-18 00:00:00,Bafoussam,22.19,15.86,522.01
2024-07-19 00:00:00,Bafoussam,20.2,1.18,295.23
2024-07-20 00:00:00,Bafoussam,27.8,14.17,891.5
2024-07-21 00:00:00,Bafoussam,34.41,17.17,225.6
2024-07-22 00:00:00,Bafoussam,24.49,10.07,262.06
2024-07-23 00:00:00,Bafoussam,26.4,14.45,276.15
2024-07-24 00:00:00,Bafoussam,31.43,2.5,814.1
2024-07-25 00:00:00,Bafoussam,27.1,12.06,475.02
2024-07-26 00:00:00,Bafoussam,27.64,9.08,185.68
2024-07-27 00:00:00,Bafoussam,24.17,19.67,142.72
2024-07-28 00:00:00,Bafoussam,34.66,8.71,290.11
2024-07-29 00:00:00,Bafoussam,22.24,17.65,281.79
2024-07-30 00:00:00,Bafoussam,31.79,10.77,967.78
2024-07-31 00:00:00,Bafoussam,20.3,5.64,300.45
2024-08-01 00:00:00,Bafoussam,29.24,11.42,390.4
2024-08-02 00:00:00,Bafoussam,30.19,4.3,612.1
2024-08-03 00:00:00,Bafoussam,28.89,6.91,396.8
2024-08-04 00:00:00,Bafoussam,20.59,7.32,254.43
2024-08-05 00:00:00,Bafoussam,32.02,13.09,251.51
2024-08-06 00:00:00,Bafoussam,22.31,15.48,231.31
2024-08-07 00:00:00,Bafoussam,20.04,9.6,540.7
2024-08-08 00:00:00,Bafoussam,32.29,13.16,817.22
2024-08-09 00:00:00,Bafoussam,29.09,8.89,351.74
2024-08-10 00:00:00,Bafoussam,26.84,18.26,758.71
2024-08-11 00:00:00,Bafoussam,32.87,0.02,232.25
2024-08-12 00:00:00,Bafoussam,32.96,7.24,448.59
2024-08-13 00:00:00,Bafoussam,24.78,12.43,785.49
2024-08-14 00:00:00,Bafoussam,28.17,5.73,119.13
2024-08-15 00:00:00,Bafoussam,32.57,6.05,683.23
2024-08-16 00:00:00,Bafoussam,23.2,15.22,797.09
2024-08-17 00:00:00,Bafoussam,32.26,13.05,417.54
2024-08-18 00:00:00,Bafoussam,31.22,3.78,718.98
2024-08-19 00:00:00,Bafoussam,20.03,15.95,499.02
2024-08-20 00:00:00,Bafoussam,25.57,4.84,335.66
2024-08-21 00:00:00,Bafoussam,27.28,9.87,539.48
2024-08-22 00:00:00,Bafoussam,26.5,10.19,322.94
2024-08-23 00:00:00,Bafoussam,34.29,19.62,927.59
2024-08-24 00:00:00,Bafoussam,25.93,15.73,756.67
2024-08-25 00:00:00,Bafoussam,25.66,13.31,981.4
2024-08-26 00:00:00,Bafoussam,31.75,18.76,855.69
2024-08-27 00:00:00,Bafoussam,26.21,18.19,334.32
2024-08-28 00:00:00,Bafoussam,20.73,2.14,415.21
2024-08-29 00:00:00,Bafoussam,22.77,17.16,334.55
2024-08-30 00:00:00,Bafoussam,20.59,17.92,168.95
2024-08-31 00:00:00,Bafoussam,34.37,13.61,809.05
2024-09-01 00:00:00,Bafoussam,23.22,12.37,136.93
2024-09-02 00:00:00,Bafoussam,28.6,2.16,238.86
2024-09-03 00:00:00,Bafoussam,21.82,1.13,107.99
2024-09-04 00:00:00,Bafoussam,20.87,16.98,551.55
2024-09-05 00:00:00,Bafoussam,30.01,7.92,162.07
2024-09-06 00:00:00,Bafoussam,29.32,17.05,930.78
2024-09-07 00:00:00,Bafoussam,26.22,13.84,533.03
2024-09-08 00:00:00,Bafoussam,21.48,17.75,759.73
2024-09-09 00:00:00,Bafoussam,33.08,7.78,926.44
2024-09-10 00:00:00,Bafoussam,34.08,6.8,391.88
2024-09-11 00:00:00,Bafoussam,32.12,8.21,154.96
2024-09-12 00:00:00,Bafoussam,34.66,6.96,751.7
2024-09-13 00:00:00,Bafoussam,22.71,9.59,565.38
2024-09-14 00:00:00,Bafoussam,30.25,4.15,761.97
2024-09-15 00:00:00,Bafoussam,23.42,11.43,984.26
2024-09-16 00:00:00,Bafoussam,21.73,18.11,440.73
2024-09-17 00:00:00,Bafoussam,29.95,18.83,140.1
2024-09-18 00:00:00,Bafoussam,34.56,18.95,754.23
2024-09-19 00:00:00,Bafoussam,29.85,0.27,955.42
2024-09-20 00:00:00,Bafoussam,32.37,5.14,926.32
2024-09-21 00:00:00,Bafoussam,26.7,10.45,859.3
2024-09-22 00:00:00,Bafoussam,34.92,17.88,756.34
2024-09-23 00:00:00,Bafoussam,25.01,5,675.87
2024-09-24 00:00:00,Bafoussam,23.67,7.86,412.55
2024-09-25 00:00:00,Bafoussam,27.36,13.53,816.17
2024-09-26 00:00:00,Bafoussam,24.42,16.61,785.41
2024-09-27 00:00:00,Bafoussam,33.76,4.79,978.89
2024-09-28 00:00:00,Bafoussam,21.56,4.32,323.29
2024-09-29 00:00:00,Bafoussam,23.53,3.11,264.08
2024-09-30 00:00:00,Bafoussam,26.71,19,353.26
2024-10-01 00:00:00,Bafoussam,32.34,13.95,757.1
2024-10-02 00:00:00,Bafoussam,20.98,17.91,139.19
2024-10-03 00:00:00,Bafoussam,26.13,17.24,627.65
2024-10-04 00:00:00,Bafoussam,27.99,11.81,192.69
2024-10-05 00:00:00,Bafoussam,21.01,15.57,572.74
2024-10-06 00:00:00,Bafoussam,30.31,6.75,580.31
2024-10-07 00:00:00,Bafoussam,32.91,17.77,983.79
2024-10-08 00:00:00,Bafoussam,24.65,16.98,665
2024-10-09 00:00:00,Bafoussam,30.6,4.91,353.17
2024-10-10 00:00:00,Bafoussam,31.8,19.67,734.11
2024-10-11 00:00:00,Bafoussam,29.78,18.76,365.55
2024-10-12 00:00:00,Bafoussam,26.28,13.7,106.13
2024-10-13 00:00:00,Bafoussam,24.63,2.28,110.33
2024-10-14 00:00:00,Bafoussam,32.11,19.59,960.45
2024-10-15 00:00:00,Bafoussam,27.88,0.83,106.02
2024-10-16 00:00:00,Bafoussam,21.92,10.66,354.66
2024-10-17 00:00:00,Bafoussam,25.67,11.16,498.71
2024-10-18 00:00:00,Bafoussam,28.72,10.97,497.7
2024-10-19 00:00:00,Bafoussam,24.13,2.53,511.91
2024-10-20 00:00:00,Bafoussam,24.14,9.4,614.23
2024-10-21 00:00:00,Bafoussam,27.11,5.13,392.18
2024-10-22 00:00:00,Bafoussam,20.17,18.34,920.18
2024-10-23 00:00:00,Bafoussam,34.65,13.79,385.43
2024-10-24 00:00:00,Bafoussam,20.29,17.03,860.16
2024-10-25 00:00:00,Bafoussam,26.91,7.23,884.22
2024-10-26 00:00:00,Bafoussam,33.93,13.55,246.63
2024-10-27 00:00:00,Bafoussam,28.63,3.92,537.43
2024-10-28 00:00:00,Bafoussam,24.5,3.7,382.21
2024-10-29 00:00:00,Bafoussam,34.83,12.16,939.45
2024-10-30 00:00:00,Bafoussam,29.93,19.75,266.53
2024-10-31 00:00:00,Bafoussam,23.68,9.48,673.5
2024-11-01 00:00:00,Bafoussam,25.81,18.1,167.12
2024-11-02 00:00:00,Bafoussam,27.71,11.97,636.82
2024-11-03 00:00:00,Bafoussam,30.51,12.28,282.05
2024-11-04 00:00:00,Bafoussam,22.32,5.89,392.74
2024-11-05 00:00:00,Bafoussam,20.44,14.55,925.42
2024-11-06 00:00:00,Bafoussam,32.64,17.39,906.07
2024-11-07 00:00:00,Bafoussam,30.9,10.59,828.1
2024-11-08 00:00:00,Bafoussam,32.5,15.3,132.25
2024-11-09 00:00:00,Bafoussam,29.44,1.58,601.56
2024-11-10 00:00:00,Bafoussam,26,13.13,598.17
2024-11-11 00:00:00,Bafoussam,22.09,9.74,459.56
2024-11-12 00:00:00,Bafoussam,24.43,15.64,134.18
2024-11-13 00:00:00,Bafoussam,28.92,5.85,322.35
2024-11-14 00:00:00,Bafoussam,26.21,16.28,711.21
2024-11-15 00:00:00,Bafoussam,32.81,2.49,506.69
2024-11-16 00:00:00,Bafoussam,25.57,10.8,198.14
2024-11-17 00:00:00,Bafoussam,22.7,18.15,835.85
2024-11-18 00:00:00,Bafoussam,29.58,2.84,746.65
2024-11-19 00:00:00,Bafoussam,27.97,0.6,727.31
2024-11-20 00:00:00,Bafoussam,24.5,19.16,243.55
2024-11-21 00:00:00,Bafoussam,24.16,13.49,944.69
2024-11-22 00:00:00,Bafoussam,30.35,2.92,756.14
2024-11-23 00:00:00,Bafoussam,32.02,0.38,445.42
2024-11-24 00:00:00,Bafoussam,31.4,3.39,373.96
2024-11-25 00:00:00,Bafoussam,30.02,11.44,707.83
2024-11-26 00:00:00,Bafoussam,31.78,17.81,374.24
2024-11-27 00:00:00,Bafoussam,32.43,13.74,884.84
2024-11-28 00:00:00,Bafoussam,23.49,0.08,427.62
2024-11-29 00:00:00,Bafoussam,33.21,0.71,592.67
2024-11-30 00:00:00,Bafoussam,29.96,10.65,686.03
